"st0" "st1" "yr0" "yr1" "lat" "lon" "annual_pp" "annual_mean_temp" "annual_min_temp" "annual_max_temp"
"9204100201" "M" "M" 1992 2003 -75.979298 45.502785 989.5 5 -0.43 10.425
"9204100202" "T" "T" 1992 2003 -75.976628 45.499524 988.5 5.02 -0.41 10.445
"9204100301" "R" "T" 1992 2003 -76.01609 45.547664 1005 4.745 -0.705 10.195
"9204100401" "M" "M" 1992 2003 -75.149193 45.666566 1107 4.255 -1.175 9.69
"9204100402" "T" "T" 1992 2003 -75.143904 45.667682 1104 4.3 -1.135 9.74
"9204100501" "M" "M" 1992 2003 -75.91639 45.767199 1043 4.33 -1.285 9.95
"9204100502" "R" "B" 1992 2003 -75.916366 45.763366 1049 4.24 -1.37 9.845
"9204100602" "T" "T" 1992 2003 -76.010861 45.801188 1055 4.04 -1.605 9.685
"9204100702" "M" "M" 1992 2003 -75.779861 45.863239 1143.5 2.965 -2.67 8.595
"9204100801" "M" "M" 1992 2003 -74.749614 45.882501 1125.5 3.975 -1.57 9.515
"9204100901" "R" "M" 1992 2003 -74.898885 45.900062 1124.5 3.87 -1.735 9.47
"9204101001" "T" "T" 1992 2003 -75.666578 45.900001 1090 3.825 -1.875 9.53
"9204101101" "T" "T" 1992 2003 -74.816427 45.917895 1142 3.625 -1.97 9.215
"9204101201" "M" "M" 1992 2003 -75.349873 45.916154 1164 2.95 -2.695 8.595
"9204101401" "T" "T" 1992 2003 -75.833385 45.93324 1122.5 3.21 -2.49 8.92
"9204101402" "M" "M" 1992 2003 -75.827912 45.932783 1141 2.925 -2.76 8.615
"9204101501" "T" "T" 1992 2003 -75.299518 45.999261 1155 2.965 -2.755 8.69
"9204200101" "M" "M" 1992 2003 -76.499327 46.119584 1064 3.19 -2.62 9.01
"9204200202" "M" "M" 1992 2003 -75.853188 46.136719 1101.5 3.41 -2.48 9.3
"9204200401" "M" "M" 1992 2003 -76.516922 46.283073 1090 2.68 -3.175 8.535
"9204200502" "M" "M" 1992 2003 -76.416822 46.305906 1068.5 3.145 -2.77 9.06
"9204200601" "T" "T" 1992 2003 -75.717124 46.31587 1151 2.41 -3.525 8.34
"9204200602" "T" "T" 1992 2003 -75.711724 46.314852 1163.5 2.21 -3.7 8.13
"9204200702" "B" "B" 1992 2003 -75.912949 46.33026 1083.5 3.38 -2.63 9.39
"9204200801" "M" "M" 1992 2003 -76.083446 46.33254 1074.5 3.4 -2.59 9.4
"9204200802" "M" "M" 1992 2003 -76.080126 46.335832 1076.5 3.37 -2.625 9.37
"9204200901" "B" "B" 1992 2003 -75.965859 46.534472 1081.5 3.115 -2.985 9.215
"9204200902" "R" "M" 1992 2003 -75.960279 46.535768 1081.5 3.115 -2.995 9.215
"9204201002" "M" "M" 1992 2003 -75.986582 46.669067 1085.5 2.885 -3.27 9.035
"9204201101" "T" "T" 1992 2003 -76.598993 46.76652 1092 1.855 -4.11 7.825
"9204201201" "M" "M" 1992 2003 -76.413334 46.917119 1084 1.83 -4.22 7.885
"9204201202" "M" "M" 1992 2003 -76.413131 46.920969 1083.5 1.83 -4.225 7.885
"9204300101" "R" "R" 1992 2007 -73.516705 48.516594 997 -0.23 -6.05 5.595
"9204300102" "R" "B" 1992 2007 -73.519603 48.519966 1002 -0.29 -6.11 5.525
"9204300301" "R" "R" 1992 2007 -73.641462 48.549479 996.5 -0.26 -6.1 5.58
"9204300302" "R" "R" 1992 2007 -73.646818 48.546693 996.5 -0.26 -6.105 5.575
"9204300401" "B" "B" 1992 2007 -73.667327 48.567576 1008 -0.44 -6.265 5.39
"9204300402" "R" "R" 1992 2007 -73.662656 48.564614 1003 -0.37 -6.205 5.46
"9204300501" "B" "B" 1992 2007 -73.697474 48.566619 993 -0.235 -6.08 5.62
"9204300601" "R" "R" 1992 2007 -73.733306 48.679349 976.5 -0.125 -5.995 5.755
"9204300602" "B" "B" 1992 2007 -73.733405 48.683108 990 -0.32 -6.175 5.54
"9204300801" "R" "B" 1992 2007 -73.688558 48.748626 993 -0.43 -6.285 5.42
"9204300802" "R" "R" 1992 2007 -73.688244 48.748303 1000 -0.535 -6.375 5.305
"9204301001" "R" "R" 1992 2010 -73.432892 48.866986 1008 0.635 -4.925 6.205
"9204301002" "R" "B" 1992 2010 -73.432788 48.863298 1004.5 0.695 -4.875 6.265
"9204301201" "R" "R" 1992 2010 -73.867109 48.933653 977.5 1.015 -4.61 6.635
"9204301202" "B" "B" 1992 2010 -73.872292 48.934968 977.5 1.015 -4.61 6.635
"9204301301" "B" "B" 1992 2010 -73.016354 48.950067 929.5 1.835 -3.815 7.49
"9204301302" "B" "B" 1992 2010 -73.021963 48.948931 939 1.675 -3.96 7.315
"9204301402" "B" "B" 1992 2010 -73.83695 48.969061 994 0.725 -4.87 6.315
"9204301501" "R" "R" 1992 2010 -73.616023 49.033929 968.5 1.085 -4.545 6.715
"9204301502" "R" "B" 1992 2010 -73.615279 49.037581 968.5 1.085 -4.55 6.715
"9204301601" "B" "R" 1992 2010 -73.066359 49.048937 947 1.48 -4.165 7.13
"9204301701" "B" "B" 1992 2010 -73.716647 49.049944 971.5 1.02 -4.605 6.645
"9204301702" "B" "R" 1992 2010 -73.713282 49.046929 971.5 1.025 -4.595 6.65
"9204301801" "B" "R" 1992 2010 -73.74936 49.066533 965 1.115 -4.52 6.74
"9204301902" "B" "B" 1992 2010 -73.15515 49.080603 951 1.38 -4.27 7.035
"9204302001" "B" "R" 1992 2010 -73.484305 49.09993 958 1.205 -4.445 6.855
"9204302002" "B" "B" 1992 2010 -73.478046 49.101593 980.5 0.845 -4.765 6.455
"9204302101" "B" "R" 1992 2010 -74.249333 49.117733 968.5 1.01 -4.585 6.61
"9204302102" "B" "R" 1992 2010 -74.24573 49.120508 968.5 1.01 -4.585 6.6
"9204302201" "R" "B" 1992 2010 -72.750328 49.132938 917 2.065 -3.62 7.755
"9204302202" "B" "B" 1992 2010 -72.753043 49.135572 920 2.01 -3.67 7.695
"9204302301" "R" "R" 1992 2010 -72.765752 49.13346 920 2.01 -3.67 7.695
"9204302302" "R" "R" 1992 2010 -72.761804 49.136294 920 2.01 -3.67 7.695
"9204302401" "R" "R" 1992 2010 -73.082926 49.166651 941 1.51 -4.16 7.175
"9204302502" "B" "B" 1992 2010 -74.071307 49.168625 963.5 1.06 -4.55 6.665
"9204302701" "R" "B" 1992 2010 -73.733444 49.200863 962.5 1.065 -4.565 6.695
"9204302702" "B" "B" 1992 2010 -73.733998 49.204801 962.5 1.055 -4.565 6.685
"9204302801" "R" "B" 1992 2010 -73.399283 49.249831 959 1.09 -4.56 6.745
"9204302802" "R" "R" 1992 2010 -73.393969 49.248936 959 1.095 -4.56 6.745
"9204302902" "B" "R" 1992 2010 -72.549413 49.299308 947.5 1.61 -4.03 7.255
"9204303001" "R" "B" 1992 2010 -72.632178 49.366666 952.5 1.44 -4.195 7.07
"9204303002" "R" "R" 1992 2010 -72.637855 49.367995 942.5 1.6 -4.05 7.25
"9204303101" "R" "R" 1992 2010 -73.931254 49.366907 967 0.875 -4.705 6.46
"9204303201" "R" "R" 1992 2010 -73.800257 49.38349 974.5 0.75 -4.83 6.325
"9204303202" "B" "B" 1992 2010 -73.794646 49.38497 973 0.765 -4.81 6.345
"9204303301" "R" "B" 1992 2010 -72.715698 49.404195 979.5 0.92 -4.67 6.51
"9204303302" "R" "B" 1992 2010 -72.715738 49.40085 979.5 0.92 -4.67 6.51
"9204303401" "R" "B" 1992 2010 -72.749656 49.400266 976.5 0.955 -4.64 6.555
"9204303402" "R" "R" 1992 2010 -72.746297 49.397394 970 1.065 -4.54 6.675
"9204303501" "R" "R" 1992 2010 -73.951692 49.400407 974 0.745 -4.815 6.305
"9204303502" "R" "R" 1992 2010 -73.951464 49.404193 974 0.745 -4.815 6.305
"9204303601" "R" "B" 1992 2010 -72.698786 49.417163 946 1.47 -4.17 7.11
"9204303602" "B" "B" 1992 2010 -72.693392 49.418304 946.5 1.47 -4.165 7.11
"9204303702" "B" "B" 1992 2010 -72.53024 49.430476 951 1.495 -4.13 7.115
"9204303801" "B" "B" 1992 2010 -72.567152 49.43319 961.5 1.29 -4.32 6.895
"9204303802" "B" "R" 1992 2010 -72.56615 49.429333 952 1.445 -4.175 7.07
"9204304001" "R" "R" 1992 2010 -73.649038 49.46689 967 0.825 -4.765 6.415
"9204304002" "R" "R" 1992 2010 -73.643943 49.465701 967 0.82 -4.77 6.415
"9204304101" "B" "B" 1992 2010 -72.732507 49.483863 969 1.04 -4.56 6.635
"9204304102" "B" "B" 1992 2010 -72.729958 49.487137 969 1.035 -4.565 6.635
"9204304201" "B" "R" 1992 2010 -73.132356 49.500311 975 0.755 -4.835 6.355
"9204304202" "B" "R" 1992 2010 -73.132068 49.503755 975 0.755 -4.835 6.35
"9204304301" "B" "R" 1992 2010 -73.998592 49.499462 971.5 0.725 -4.815 6.27
"9204304401" "B" "B" 1992 2010 -73.150005 49.517155 985 0.58 -4.995 6.15
"9204304402" "B" "B" 1992 2010 -73.147113 49.514124 990 0.5 -5.065 6.07
"9204304501" "B" "B" 1992 2010 -73.749333 49.516327 976.5 0.625 -4.93 6.18
"9204304502" "R" "R" 1992 2010 -73.755058 49.515101 973.5 0.685 -4.875 6.245
"9204304701" "R" "R" 1992 2010 -72.882804 49.533977 993.5 0.525 -5.03 6.075
"9204304702" "R" "B" 1992 2010 -72.877113 49.534981 994 0.525 -5.03 6.075
"9204304801" "B" "B" 1992 2010 -73.932781 49.550055 975.5 0.625 -4.91 6.155
"9204304901" "R" "R" 1992 2010 -73.548763 49.567409 965 0.8 -4.785 6.38
"9204304902" "R" "R" 1992 2010 -73.54506 49.570405 965 0.8 -4.785 6.38
"9204305001" "R" "R" 1992 2010 -72.73288 49.583616 994 0.56 -4.98 6.1
"9204305101" "B" "R" 1992 2010 -73.549775 49.584286 962.5 0.835 -4.75 6.415
"9204305401" "R" "B" 1992 2010 -73.098966 49.679861 1006 0.135 -5.37 5.65
"9204305402" "B" "B" 1992 2010 -73.099087 49.683602 1008.5 0.0900000000000001 -5.41 5.59
"9204305501" "R" "R" 1992 2010 -73.115263 49.749972 989.5 0.345 -5.175 5.87
"9204305602" "R" "R" 1992 2010 -72.672097 49.765546 999.5 0.365 -5.14 5.865
"9204305701" "B" "B" 1992 2010 -72.983505 49.767443 985 0.45 -5.075 5.98
"9204305702" "B" "B" 1992 2010 -72.979479 49.770069 986.5 0.43 -5.095 5.955
"9204400801" "B" "B" 1992 2007 -73.815238 48.550645 970 0.12 -5.775 6.015
"9204400802" "B" "B" 1992 2007 -73.811437 48.553642 969.5 0.115 -5.775 6.015
"9204401701" "R" "B" 1992 2007 -73.814847 48.633846 975.5 -0.05 -5.935 5.835
"9204401702" "R" "R" 1992 2007 -73.820268 48.634883 973.5 -0.03 -5.915 5.855
"9204402701" "B" "R" 1992 2007 -73.766391 48.733732 978 -0.195 -6.075 5.68
"9204402702" "B" "R" 1992 2007 -73.760797 48.73263 991 -0.38 -6.24 5.48
"9204403001" "R" "R" 1992 2007 -73.932957 48.748884 957.5 0.12 -5.79 6.035
"9204403002" "R" "R" 1992 2007 -73.938441 48.747721 957.5 0.12 -5.79 6.035
"9204403901" "R" "R" 1992 2007 -73.749468 48.800456 974.5 -0.205 -6.09 5.675
"9204403902" "R" "R" 1992 2007 -73.744206 48.798974 974.5 -0.215 -6.09 5.67
"9204404201" "B" "R" 1992 2007 -73.88315 48.833957 973 -0.185 -6.075 5.705
"9204404202" "R" "R" 1992 2007 -73.886409 48.83079 967.5 -0.1 -5.995 5.795
"9204404302" "R" "B" 1992 2010 -74.149377 48.846552 992 0.855 -4.755 6.46
"9204404601" "B" "R" 1992 2007 -73.966607 48.866736 967 -0.09 -5.99 5.815
"9204404701" "R" "R" 1992 2010 -74.083295 48.866879 992 0.835 -4.77 6.44
"9204404702" "R" "R" 1992 2010 -74.083253 48.863291 998.5 0.735 -4.86 6.33
"9204405801" "B" "B" 1992 2007 -75.415837 49.100398 961 0 -5.83 5.825
"9204500101" "B" "B" 1992 2007 -75.849294 48.501248 946.5 0.54 -5.345 6.425
"9204500102" "R" "R" 1992 2007 -75.849028 48.505068 946.5 0.54 -5.35 6.42
"9204500201" "R" "R" 1992 2007 -76.449805 48.501016 938.5 0.415 -5.415 6.245
"9204500202" "B" "B" 1992 2007 -76.45534 48.502044 941 0.36 -5.465 6.185
"9204500301" "B" "R" 1992 2007 -76.716695 48.501543 943.5 0.15 -5.64 5.945
"9204500302" "B" "R" 1992 2007 -76.719738 48.504217 943.5 0.15 -5.64 5.94
"9204500401" "B" "B" 1992 2007 -76.98113 48.516543 894 0.745 -5.095 6.59
"9204500501" "R" "B" 1992 2007 -75.916443 48.548654 944.5 0.505 -5.375 6.375
"9204500502" "R" "B" 1992 2007 -75.921677 48.546962 945.5 0.485 -5.385 6.36
"9204500601" "R" "B" 1992 2007 -76.015957 48.549502 944.5 0.47 -5.39 6.325
"9204500602" "R" "R" 1992 2007 -76.01565 48.553314 945.5 0.45 -5.41 6.31
"9204500701" "B" "B" 1992 2007 -76.182301 48.549937 946 0.38 -5.455 6.225
"9204500702" "B" "B" 1992 2007 -76.181951 48.553812 939.5 0.48 -5.365 6.335
"9204500801" "R" "R" 1992 2007 -76.516188 48.550051 938 0.34 -5.47 6.15
"9204500802" "R" "R" 1992 2007 -76.516175 48.553828 938 0.335 -5.48 6.145
"9204500901" "B" "B" 1992 2007 -76.583052 48.54977 944 0.205 -5.595 6
"9204500902" "R" "R" 1992 2007 -76.579971 48.546516 944 0.205 -5.595 6
"9204501001" "B" "R" 1992 2007 -76.85242 48.550115 915 0.485 -5.33 6.295
"9204501002" "B" "R" 1992 2007 -76.857794 48.551555 910 0.56 -5.26 6.375
"9204501101" "B" "B" 1992 2007 -76.462233 48.567934 923 0.605 -5.23 6.445
"9204501102" "B" "B" 1992 2007 -76.458504 48.570801 923 0.6 -5.23 6.435
"9204501202" "R" "R" 1992 2007 -76.526627 48.567388 933.5 0.4 -5.415 6.215
"9204501301" "B" "B" 1992 2007 -75.699211 48.583538 949.5 0.455 -5.43 6.335
"9204501302" "B" "B" 1992 2007 -75.702671 48.586755 950.5 0.425 -5.455 6.31
"9204501401" "B" "B" 1992 2007 -76.899118 48.583437 897.5 0.73 -5.1 6.555
"9204501402" "B" "B" 1992 2007 -76.899292 48.579641 897.5 0.73 -5.1 6.565
"9204501501" "B" "B" 1992 2007 -75.532689 48.600274 952 0.435 -5.46 6.325
"9204501502" "B" "B" 1992 2007 -75.538214 48.601391 952 0.43 -5.465 6.325
"9204501601" "B" "B" 1992 2007 -75.997946 48.599609 947 0.4 -5.455 6.25
"9204501701" "B" "B" 1992 2007 -76.148987 48.599323 947.5 0.33 -5.5 6.16
"9204501702" "B" "B" 1992 2007 -76.152587 48.596357 951.5 0.255 -5.565 6.08
"9204501801" "R" "R" 1992 2007 -76.747206 48.60015 931 0.26 -5.525 6.05
"9204501802" "B" "R" 1992 2007 -76.742196 48.598947 925.5 0.37 -5.43 6.17
"9204501901" "B" "B" 1992 2007 -75.533434 48.617351 955.5 0.37 -5.52 6.255
"9204501902" "B" "B" 1992 2007 -75.53869 48.618465 952.5 0.41 -5.48 6.31
"9204502001" "R" "B" 1992 2007 -75.750507 48.616369 948.5 0.43 -5.445 6.305
"9204502101" "R" "R" 1992 2007 -76.698359 48.633539 941 0.12 -5.655 5.89
"9204502201" "R" "B" 1992 2007 -76.815946 48.633753 912 0.52 -5.285 6.325
"9204502202" "B" "B" 1992 2007 -76.810429 48.632545 912 0.53 -5.275 6.335
"9204502401" "B" "B" 1992 2007 -75.649835 48.650205 959 0.255 -5.61 6.12
"9204502502" "R" "R" 1992 2007 -76.145968 48.652987 950.5 0.23 -5.585 6.045
"9204502601" "B" "M" 1992 2007 -76.166209 48.65267 960 0.075 -5.73 5.88
"9204502602" "R" "R" 1992 2007 -76.171606 48.65131 946 0.3 -5.52 6.125
"9204502701" "B" "R" 1992 2007 -75.984792 48.666364 945 0.38 -5.465 6.22
"9204502801" "B" "B" 1992 2007 -75.679226 48.683353 950 0.365 -5.5 6.235
"9204502802" "B" "B" 1992 2007 -75.673989 48.684682 952 0.335 -5.53 6.195
"9204502902" "B" "R" 1992 2007 -75.934193 48.67932 948.5 0.315 -5.52 6.16
"9204503001" "B" "B" 1992 2007 -76.100323 48.683443 947 0.29 -5.53 6.115
"9204503101" "B" "M" 1992 2007 -76.516434 48.68355 953.5 -0.01 -5.775 5.75
"9204503102" "B" "B" 1992 2007 -76.513121 48.686599 954 -0.015 -5.775 5.75
"9204503201" "B" "B" 1992 2007 -76.187068 48.716852 946.5 0.24 -5.57 6.045
"9204503202" "B" "B" 1992 2007 -76.187323 48.712994 948 0.22 -5.585 6.02
"9204503301" "R" "R" 1992 2007 -76.70131 48.716984 947 -0.02 -5.765 5.725
"9204503302" "B" "R" 1992 2007 -76.706674 48.715895 950 -0.085 -5.825 5.66
"9204503401" "B" "B" 1992 2007 -76.815864 48.733589 931 0.16 -5.59 5.915
"9204503402" "B" "R" 1992 2007 -76.810598 48.735034 931 0.16 -5.59 5.915
"9204503501" "B" "B" 1992 2007 -75.567218 48.749996 952.5 0.295 -5.565 6.165
"9204503601" "B" "R" 1992 2007 -76.166003 48.749492 946.5 0.22 -5.585 6.02
"9204503602" "B" "R" 1992 2007 -76.169261 48.746327 946.5 0.225 -5.58 6.025
"9204503702" "B" "R" 1992 2007 -76.555038 48.748839 935 0.24 -5.525 6.015
"9204503801" "R" "B" 1992 2007 -75.985343 48.78418 944.5 0.3 -5.525 6.12
"9204503802" "R" "R" 1992 2007 -75.985313 48.780448 944.5 0.3 -5.52 6.125
"9204503901" "R" "R" 1992 2007 -76.21617 48.786266 948.5 0.145 -5.64 5.93
"9204503902" "R" "R" 1992 2007 -76.216336 48.790466 949 0.145 -5.64 5.93
"9204504101" "B" "R" 1992 2007 -76.632666 48.816675 928.5 0.29 -5.47 6.04
"9204504102" "R" "R" 1992 2007 -76.636117 48.813649 930 0.26 -5.495 6.01
"9204504202" "B" "R" 1992 2007 -75.648472 48.837259 953 0.22 -5.625 6.07
"9204504302" "B" "R" 1992 2007 -75.726849 48.831974 950.5 0.245 -5.6 6.08
"9204504401" "B" "B" 1992 2007 -76.899639 48.850026 920.5 0.265 -5.475 6
"9204504402" "B" "R" 1992 2007 -76.896275 48.846908 917 0.33 -5.415 6.07
"9204504501" "R" "R" 1992 2007 -76.983319 48.849697 901 0.545 -5.215 6.305
"9204504502" "B" "R" 1992 2007 -76.988687 48.851032 900 0.565 -5.2 6.32
"9204504601" "B" "R" 1992 2007 -75.683612 48.866327 953 0.19 -5.645 6.025
"9204504702" "B" "B" 1992 2007 -76.799086 48.870727 917.5 0.375 -5.365 6.115
"9204504801" "B" "R" 1992 2007 -75.615915 48.883473 954 0.175 -5.66 6.015
"9204504802" "B" "R" 1992 2007 -75.615926 48.879768 954 0.18 -5.66 6.02
"9204504901" "B" "R" 1992 2007 -75.633398 48.883435 954 0.175 -5.66 6.01
"9204505101" "B" "R" 1992 2007 -76.09923 48.916697 958 -0.045 -5.815 5.715
"9204505102" "R" "R" 1992 2007 -76.104678 48.917858 955 0 -5.765 5.77
"9204505201" "B" "B" 1992 2007 -76.264109 48.918393 934 0.295 -5.485 6.075
"9204505301" "B" "B" 1992 2007 -75.916244 48.949775 954.5 0.045 -5.74 5.835
"9204505401" "B" "B" 1992 2007 -76.015831 49.01682 956 -0.045 -5.815 5.715
"9204505502" "B" "R" 1992 2007 -76.181804 49.046462 935.5 0.215 -5.55 5.98
"9204505601" "B" "B" 1992 2007 -76.464866 49.050142 938.5 0.07 -5.65 5.785
"9204505801" "B" "B" 1992 2007 -76.999523 49.101414 893 0.62 -5.095 6.33
"9204505802" "R" "B" 1992 2007 -76.994339 49.102128 893 0.62 -5.095 6.33
"9204505901" "B" "R" 1992 2007 -76.033703 49.117488 953 -0.075 -5.83 5.68
"9204505902" "B" "R" 1992 2007 -76.033617 49.113558 951 -0.04 -5.805 5.715
"9204600101" "B" "B" 1992 2007 -76.36642 49.134386 934 0.12 -5.61 5.845
"9204600201" "B" "B" 1992 2007 -75.932891 49.16727 948.5 0 -5.765 5.775
"9204600202" "B" "B" 1992 2007 -75.931965 49.163075 946.5 0.04 -5.73 5.815
"9204600301" "B" "B" 1992 2007 -76.786472 49.203523 904.5 0.415 -5.295 6.125
"9204600302" "B" "B" 1992 2007 -76.782996 49.200438 909.5 0.33 -5.37 6.03
"9204600601" "B" "R" 1992 2007 -75.482985 49.233744 965 -0.15 -5.945 5.65
"9204600602" "B" "R" 1992 2007 -75.488134 49.232422 959.5 -0.06 -5.865 5.75
"9204600901" "B" "R" 1992 2007 -75.415454 49.333758 961 -0.1 -5.905 5.7
"9204600902" "B" "R" 1992 2007 -75.419467 49.336475 961 -0.11 -5.915 5.7
"9204601001" "B" "R" 1992 2007 -76.177784 49.329243 928 0.13 -5.615 5.875
"9204601002" "B" "R" 1992 2007 -76.1754 49.331826 928 0.13 -5.62 5.875
"9204601101" "B" "B" 1992 2007 -75.682779 49.350111 954.5 -0.115 -5.89 5.66
"9204601102" "B" "R" 1992 2007 -75.682581 49.353797 954.5 -0.12 -5.895 5.66
"9204601501" "R" "B" 1992 2007 -75.684568 49.566354 943.5 -0.085 -5.855 5.69
"9204700501" "B" "B" 1992 2010 -74.365669 49.416555 967.5 0.835 -4.69 6.365
"9204701001" "R" "R" 1992 2010 -73.885304 49.749646 989.5 0.225 -5.25 5.7
"9204701201" "R" "R" 1992 2010 -73.916074 49.850634 973.5 0.4 -5.08 5.88
"9204701202" "R" "R" 1992 2010 -73.912928 49.853603 973 0.4 -5.08 5.875
"9204701401" "B" "B" 1992 2010 -73.833668 49.883396 1001.5 -0.12 -5.55 5.31
"9204701402" "B" "B" 1992 2010 -73.827887 49.882369 995.5 -0.01 -5.455 5.43
"9204701501" "R" "B" 1992 2010 -73.83356 49.899968 989.5 0.0699999999999998 -5.375 5.52
"9204702001" "B" "B" 1992 2010 -73.648678 50.015874 971 0.275 -5.2 5.745
"9204702002" "B" "B" 1992 2010 -73.652254 50.012722 971 0.275 -5.195 5.75
"9204702401" "R" "R" 1992 2010 -73.729346 50.065932 982.5 -0.00500000000000012 -5.445 5.43
"9204800101" "B" "B" 1992 2010 -73.333347 49.883369 967 0.55 -4.975 6.08
"9204800102" "B" "R" 1992 2010 -73.336634 49.886638 967 0.545 -4.98 6.075
"9204800201" "B" "R" 1992 2010 -73.333384 49.916917 963.5 0.575 -4.95 6.105
"9204800202" "B" "R" 1992 2010 -73.333537 49.921053 963.5 0.575 -4.95 6.1
"9204800301" "R" "R" 1992 2010 -72.551813 49.998338 985 0.445 -5.035 5.925
"9204800302" "R" "R" 1992 2010 -72.551734 49.994525 985.5 0.445 -5.03 5.93
"9204800401" "R" "R" 1992 2010 -72.697813 50.033814 987.5 0.285 -5.19 5.765
"9204800402" "R" "R" 1992 2010 -72.701077 50.030572 984 0.355 -5.13 5.835
"9204800501" "B" "R" 1992 2010 -72.979214 50.049444 976.5 0.33 -5.16 5.82
"9204800502" "B" "R" 1992 2010 -72.974945 50.050369 974 0.37 -5.125 5.865
"9204800601" "R" "R" 1992 2010 -73.175133 50.066756 972 0.305 -5.18 5.8
"9204800701" "B" "B" 1992 2010 -73.20157 50.067627 971.5 0.315 -5.17 5.805
"9204800702" "R" "B" 1992 2010 -73.204789 50.064371 973.5 0.275 -5.21 5.76
"9204800801" "R" "R" 1992 2010 -72.66612 50.100199 969 0.545 -4.945 6.04
"9204800802" "R" "R" 1992 2010 -72.660706 50.101221 969 0.545 -4.945 6.035
"9204800901" "B" "R" 1992 2010 -72.965931 50.100122 994 -0.0249999999999999 -5.475 5.43
"9204800902" "B" "R" 1992 2010 -72.965862 50.10379 994 -0.0249999999999999 -5.48 5.425
"9204801001" "B" "R" 1992 2010 -72.849356 50.117258 994 0.00500000000000012 -5.445 5.46
"9204801002" "B" "R" 1992 2010 -72.849292 50.120953 994 0.00500000000000012 -5.445 5.46
"9204801201" "B" "R" 1992 2010 -72.898558 50.166831 985.5 0.0700000000000001 -5.385 5.52
"9204801202" "B" "B" 1992 2010 -72.89307 50.165804 984.5 0.0900000000000001 -5.365 5.55
"9204801301" "B" "B" 1992 2010 -72.963095 50.166203 991 -0.0549999999999999 -5.5 5.39
"9204801302" "B" "R" 1992 2010 -72.957286 50.167462 985 0.0549999999999999 -5.4 5.505
"9204801401" "R" "R" 1992 2010 -73.163551 50.168755 973 0.185 -5.285 5.655
"9204801402" "B" "R" 1992 2010 -73.169115 50.167728 975.5 0.135 -5.33 5.6
"9204801501" "R" "R" 1992 2010 -72.746027 50.180812 978 0.26 -5.21 5.72
"9204801502" "B" "R" 1992 2010 -72.740504 50.182053 982 0.19 -5.27 5.65
"9204801601" "R" "R" 1992 2010 -72.652992 50.250752 977 0.235 -5.225 5.69
"9204801602" "R" "B" 1992 2010 -72.65848 50.25206 973.5 0.29 -5.175 5.75
"9204801702" "B" "B" 1992 2010 -72.997387 50.254433 981.5 -0.01 -5.455 5.435
"9204801801" "B" "R" 1992 2010 -72.61571 50.316442 1004.5 -0.305 -5.705 5.095
"9204801802" "B" "B" 1992 2010 -72.618982 50.319461 997.5 -0.195 -5.605 5.215
"9204801901" "R" "R" 1992 2010 -72.949695 50.366217 984.5 -0.19 -5.61 5.235
"9204802002" "B" "B" 1992 2010 -73.099909 50.358632 974 -0.0650000000000002 -5.505 5.37
"9204802101" "B" "R" 1992 2010 -72.865603 50.466774 991 -0.41 -5.805 4.98
"9204802201" "B" "B" 1992 2010 -72.901576 50.516099 981 -0.325 -5.725 5.08
"9204802202" "B" "R" 1992 2010 -72.905127 50.512988 981 -0.325 -5.725 5.08
"9204802301" "B" "B" 1992 2010 -72.515288 50.532605 1022.5 -0.88 -6.215 4.455
"9204802302" "B" "B" 1992 2010 -72.518651 50.529603 1016 -0.755 -6.105 4.59
"9204802401" "B" "B" 1992 2010 -72.916255 50.600694 977.5 -0.395 -5.79 5
"9204802402" "R" "R" 1992 2010 -72.916292 50.604542 977 -0.4 -5.795 4.995
"9204802501" "R" "R" 1992 2010 -73.010088 50.632584 970 -0.365 -5.76 5.035
"9204802502" "R" "R" 1992 2010 -73.015446 50.633928 969.5 -0.355 -5.75 5.045
"9204802601" "B" "R" 1992 2010 -72.779296 50.651011 981.5 -0.48 -5.86 4.905
"9204802602" "B" "R" 1992 2010 -72.783106 50.647789 984.5 -0.535 -5.915 4.84
"9204802801" "B" "R" 1992 2010 -72.78154 50.7004 977 -0.49 -5.87 4.895
"9204802802" "B" "B" 1992 2010 -72.7874 50.701335 977 -0.49 -5.88 4.89
"9204802901" "B" "R" 1992 2010 -72.598415 50.717387 983 -0.53 -5.9 4.85
"9204803302" "B" "B" 1992 2010 -72.282581 50.854023 1001.5 -0.92 -6.245 4.41
"9204803401" "B" "B" 1992 2010 -72.28213 50.866425 1004.5 -1 -6.32 4.32
"9204803402" "B" "R" 1992 2010 -72.287884 50.867528 1002.5 -0.975 -6.3 4.35
"9204803501" "B" "B" 1992 2010 -72.266043 50.90051 1009 -1.13 -6.44 4.18
"9204803502" "B" "B" 1992 2010 -72.262616 50.897327 1006 -1.07 -6.385 4.24
"9204803601" "B" "B" 1992 2010 -72.197605 50.914637 1000 -0.965 -6.285 4.36
"9204803602" "B" "B" 1992 2010 -72.201206 50.911449 1005 -1.045 -6.36 4.265
"9204804701" "R" "R" 1992 1999 -72.72398 51.45318 973.5 -1.605 -7.155 3.945
"9209500402" "T" "T" 1992 2008 -72.43234 45.098411 1222.5 4.41 -0.84 9.65
"9209500701" "T" "T" 1992 2008 -71.13729 45.492457 1408.5 2.14 -2.78 7.065
